release_date,recommend,sentimiento,año_posted
2013,1,2,2013
2013,1,2,2013
2013,1,1,2015
2013,1,2,2013
2013,1,2,2014
2013,1,1,2014
2013,1,2,2013
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,0,2014
2013,0,0,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2015
2013,1,1,2013
2013,1,2,2013
2013,1,1,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,0,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,0,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,1,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,1,2015
2013,1,1,2014
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,0,2014
2013,1,1,2014
2013,1,1,2014
2013,1,1,2014
2013,1,1,2014
2013,1,2,2015
2013,1,1,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2013
2013,1,1,2014
2013,1,2,2015
2013,1,1,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,1,2015
2013,1,2,2015
2013,1,2,2014
2013,0,1,2015
2013,1,1,2015
2013,1,0,2015
2013,1,2,2014
2013,1,1,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,1,2014
2013,1,2,2014
2013,1,1,2014
2013,1,1,2015
2013,1,2,2013
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,0,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,0,0,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,0,2013
2013,1,1,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,0,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,0,1,2015
2013,1,0,2014
2013,1,1,2015
2013,1,2,2015
2013,0,0,2013
2013,1,1,2014
2013,1,2,2013
2013,1,1,2014
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,1,2014
2013,1,0,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,1,2013
2013,1,2,2014
2013,1,1,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,0,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,1,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,1,2013
2013,1,1,2015
2013,1,2,2014
2013,0,1,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,0,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,0,2,2015
2013,1,2,2014
2013,1,2,2014
2013,0,0,2015
2013,1,2,2014
2013,1,0,2014
2013,1,1,2015
2013,1,0,2015
2013,1,2,2014
2013,1,2,2013
2013,1,1,2015
2013,1,0,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,1,2015
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,1,2013
2013,1,0,2015
2013,1,2,2015
2013,1,1,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,1,1,2014
2013,1,2,2013
2013,1,0,2014
2013,1,1,2014
2013,1,1,2013
2013,1,2,2015
2013,1,1,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,1,2015
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2015
2013,1,0,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,0,2015
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,1,2015
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,0,2014
2013,1,2,2015
2013,1,2,2015
2013,1,0,2013
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2013,0,0,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,0,2015
2013,1,1,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,1,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,0,1,2014
2013,1,2,2014
2013,0,0,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2015
2013,1,1,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,0,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,1,2015
2013,1,1,2015
2013,1,1,2015
2013,1,1,2015
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,0,0,2014
2013,1,2,2013
2013,1,2,2015
2013,1,0,2014
2013,1,2,2013
2013,1,2,2013
2013,1,0,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,0,2015
2013,1,0,2015
2013,1,0,2015
2013,1,0,2015
2013,0,0,2014
2013,1,0,2014
2013,0,0,2014
2013,1,0,2015
2013,1,2,2013
2013,1,0,2014
2013,1,2,2015
2013,1,2,2013
2013,1,1,2013
2013,1,2,2015
2013,1,1,2014
2013,1,2,2013
2013,1,2,2015
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,0,2015
2013,1,2,2013
2013,1,1,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,0,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,0,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,1,2014
2013,1,2,2014
2013,1,0,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,1,2014
2013,1,1,2013
2013,1,2,2014
2013,1,1,2013
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,1,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,0,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2013
2013,1,1,2014
2013,1,2,2013
2013,1,0,2014
2013,1,2,2013
2013,1,1,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2014
2013,1,2,2014
2013,1,2,2014
2013,1,1,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,1,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,2,2015
2013,1,2,2013
2013,1,2,2013
2013,0,0,2014
2013,1,1,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2013
2013,1,1,2014
2013,1,0,2015
2013,1,2,2013
2013,1,2,2014
2013,1,2,2015
2013,1,2,2014
2013,1,1,2014
2013,1,2,2013
2013,1,1,2013
2013,1,1,2015
2013,1,1,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2015
2013,1,2,2013
2013,1,2,2013
2013,1,2,2015
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
1999,1,1,2015
1999,1,2,2013
1999,1,1,2014
1999,1,2,2015
1999,1,1,2015
2013,0,2,2014
2013,0,2,2013
2013,1,2,2014
2013,0,1,2014
2013,0,1,2014
2013,1,2,2014
2013,1,2,2015
2013,0,2,2014
2013,1,2,2013
2013,1,1,2013
2013,1,1,2013
2013,0,0,2014
2013,1,2,2014
2013,0,1,2014
2013,1,0,2013
2013,0,1,2014
2013,1,2,2013
2013,1,2,2013
2013,1,2,2013
2013,0,0,2014
2013,1,1,2013
2013,1,2,2013
2013,1,2,2015
2013,0,0,2014
2013,1,2,2013
2013,1,2,2014
2013,1,2,2014
2013,0,0,2015
2013,1,1,2013
2013,1,1,2014
2013,1,2,2013
2013,0,0,2014
2013,0,2,2015
2013,0,0,2015
2013,0,0,2014
2013,0,2,2013
2013,0,2,2015
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,0,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2013
2012,1,0,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,0,2015
2012,1,1,2014
2012,1,2,2014
2012,1,1,2015
2012,1,2,2015
2012,1,2,2015
2012,1,2,2014
2012,1,1,2014
2012,1,2,2013
2012,1,2,2014
2012,1,0,2015
2012,1,0,2014
2012,1,2,2014
2012,1,2,2014
2012,1,0,2013
2012,1,0,2014
2012,1,2,2015
2012,0,1,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2015
2012,0,2,2015
2012,1,2,2014
2012,1,2,2013
2012,1,1,2015
2012,1,1,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2015
2012,1,1,2012
2012,1,2,2015
2012,1,2,2014
2012,1,0,2013
2012,0,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,0,2015
2012,1,2,2015
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,0,2014
2012,1,1,2014
2012,1,2,2013
2012,1,2,2014
2012,1,1,2015
2012,1,0,2014
2012,1,2,2014
2012,1,2,2013
2012,0,2,2013
2012,0,0,2015
2012,1,1,2012
2012,1,1,2015
2012,1,2,2015
2012,1,1,2013
2012,1,1,2013
2012,1,2,2013
2012,1,0,2015
2012,1,1,2014
2012,0,2,2014
2012,1,2,2013
2012,1,1,2012
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,0,2013
2012,1,2,2013
2012,1,0,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,1,2015
2012,1,0,2014
2012,1,0,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,1,2013
2012,1,2,2014
2012,1,1,2015
2012,1,2,2015
2012,1,0,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2015
2012,1,1,2015
2012,1,1,2015
2012,1,2,2013
2012,1,1,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,1,2014
2012,1,0,2015
2012,1,0,2015
2012,1,0,2015
2012,1,0,2015
2012,1,2,2013
2012,1,0,2013
2012,1,2,2013
2012,1,1,2014
2012,1,2,2012
2012,1,1,2015
2012,1,2,2013
2012,1,2,2015
2012,1,1,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2015
2012,1,0,2015
2012,1,0,2015
2012,1,2,2014
2012,1,0,2015
2012,1,2,2014
2012,1,0,2015
2012,1,2,2015
2012,1,1,2014
2012,1,2,2015
2012,1,2,2015
2012,1,2,2015
2012,1,2,2015
2012,1,2,2015
2012,1,2,2014
2012,1,1,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,0,2014
2012,1,0,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,0,2014
2012,1,2,2014
2012,1,2,2013
2012,1,0,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2015
2012,1,0,2012
2012,1,1,2014
2012,1,0,2014
2012,1,2,2015
2012,1,2,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,0,2015
2012,0,0,2015
2012,1,0,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,1,2014
2012,1,1,2014
2012,1,2,2015
2012,1,2,2013
2012,1,2,2015
2012,1,0,2015
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,0,2013
2012,1,2,2014
2012,1,1,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2015
2012,1,1,2014
2012,1,2,2012
2012,1,1,2015
2012,1,2,2013
2012,1,1,2014
2012,1,1,2013
2012,1,1,2013
2012,1,2,2014
2012,1,0,2014
2012,1,2,2015
2012,0,1,2014
2012,1,2,2013
2012,0,2,2015
2012,1,2,2015
2012,1,2,2014
2012,1,1,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,0,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,1,2012
2012,1,2,2015
2012,0,0,2015
2012,1,1,2013
2012,1,2,2015
2012,1,2,2014
2012,1,1,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2015
2012,1,1,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2013
2012,1,2,2012
2012,1,2,2012
2012,1,1,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,0,1,2014
2012,1,2,2014
2012,0,0,2014
2012,1,2,2014
2012,0,0,2015
2012,1,2,2013
2012,0,2,2015
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,0,1,2014
2012,1,1,2015
2012,1,1,2014
2012,0,2,2015
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2014
2012,0,2,2013
2012,0,0,2015
2012,1,2,2015
2012,1,2,2013
2012,0,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2015
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,0,1,2014
2012,1,2,2015
2012,1,2,2013
2012,1,2,2014
2012,0,0,2014
2012,1,2,2015
2012,1,1,2015
2012,0,1,2014
2012,1,2,2015
2012,1,2,2015
2012,1,2,2015
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2015
2012,1,1,2012
2012,1,1,2013
2012,0,0,2015
2012,1,1,2015
2012,1,2,2014
2012,0,1,2015
2012,0,0,2015
2012,1,2,2013
2012,1,2,2012
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,0,0,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,0,2,2014
2012,1,2,2014
2012,1,1,2013
2012,1,2,2015
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,0,1,2015
2012,1,2,2014
2012,1,1,2013
2012,1,0,2014
2012,1,1,2014
2012,1,2,2013
2012,0,0,2015
2012,1,1,2014
2012,0,2,2015
2012,1,2,2012
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,1,2013
2012,1,2,2013
2012,1,2,2012
2012,1,1,2013
2012,1,2,2015
2012,0,0,2014
2012,1,2,2014
2012,1,0,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,0,2013
2012,1,0,2012
2012,1,1,2013
2002,1,2,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,0,2012
2012,1,0,2013
2012,1,1,2013
2012,1,1,2013
2012,1,1,2013
2012,1,1,2013
2012,1,1,2013
2012,1,1,2013
2012,1,1,2013
2012,1,1,2013
2012,1,2,2012
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,0,2013
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,1,1,2014
2012,1,2,2014
2012,1,0,2013
2012,1,2,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2012
2012,1,2,2014
2012,1,2,2014
2012,1,0,2014
2012,1,2,2013
2012,1,2,2015
2012,1,2,2013
2012,1,1,2014
2012,1,2,2013
2012,1,1,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2015
2012,1,2,2015
2012,1,2,2014
2012,1,2,2014
2012,1,1,2013
2012,1,2,2013
2012,1,2,2013
2012,1,0,2014
2012,1,2,2014
2012,1,2,2013
2012,1,1,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,1,1,2015
2012,1,1,2014
2012,1,2,2012
2012,1,0,2015
2012,1,2,2013
2012,1,0,2012
2012,1,2,2013
2012,1,0,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2015
2012,1,2,2013
2012,1,0,2013
2012,1,2,2012
2012,1,2,2012
2012,1,1,2013
2012,1,1,2013
2012,1,2,2014
2012,1,2,2013
2012,1,2,2012
2012,1,2,2013
2012,1,2,2015
2012,1,2,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,2,2012
2012,1,0,2012
2012,1,1,2014
2012,1,2,2014
2012,1,2,2013
2012,1,2,2012
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2012
2012,1,2,2013
2012,1,2,2012
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,1,0,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,1,2,2014
2012,0,0,2015
2012,1,2,2014
2012,1,0,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,0,2014
2012,1,0,2014
2012,1,2,2013
2012,1,2,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,1,2,2014
2012,1,0,2015
2012,1,2,2014
2012,1,0,2013
2012,1,2,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2015
2012,1,2,2015
2012,1,2,2012
2012,1,0,2014
2011,1,2,2012
2011,1,2,2014
2011,1,2,2013
2011,0,0,2014
2011,1,2,2011
2011,1,2,2014
2011,1,0,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,0,2014
2011,1,0,2013
2011,0,1,2014
2011,1,1,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2013
2011,0,1,2015
2011,1,0,2013
2011,1,2,2014
2011,1,2,2013
2011,1,0,2014
2011,1,1,2015
2011,1,2,2014
2011,1,0,2014
2011,1,2,2015
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,1,2014
2011,1,2,2013
2011,1,2,2015
2012,1,2,2014
2012,1,1,2014
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,1,2014
2012,1,1,2014
2012,1,2,2014
2012,1,2,2014
2012,0,0,2014
2012,0,0,2014
2012,0,0,2014
2012,0,0,2014
2012,1,0,2014
2012,1,2,2014
2012,1,1,2014
2012,1,0,2014
2012,1,2,2014
2012,1,2,2015
2012,0,2,2014
2012,0,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2013
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,1,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2015
2012,1,1,2014
2012,1,1,2014
2012,1,1,2014
2012,1,0,2014
2012,1,2,2014
2012,1,2,2014
2012,1,1,2015
2012,1,2,2014
2012,1,0,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,1,2014
2012,1,1,2014
2012,1,1,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2014
2012,1,2,2015
2012,1,2,2014
2012,0,0,2014
2012,0,0,2014
2012,1,1,2014
2012,1,2,2013
2012,1,2,2015
2012,1,2,2014
2012,1,2,2015
2012,1,2,2015
2012,1,2,2014
2012,1,0,2015
2012,1,2,2014
2012,1,2,2013
2012,0,2,2014
2012,1,2,2015
2012,1,2,2015
2012,1,2,2013
2012,1,0,2014
2012,1,2,2015
2012,1,2,2014
2012,1,2,2013
2012,1,2,2014
2012,1,0,2014
2012,0,0,2014
2011,1,2,2015
2011,1,2,2015
2011,1,2,2015
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,1,2013
2011,1,1,2013
2011,1,1,2015
2011,1,2,2013
2011,1,0,2014
2011,1,2,2014
2011,1,2,2013
2011,1,2,2013
2011,1,2,2013
2011,1,2,2015
2011,1,2,2013
2011,1,1,2012
2011,1,1,2014
2011,1,0,2011
2011,1,2,2015
2011,1,2,2013
2011,1,2,2015
2011,1,0,2014
2011,1,2,2013
2011,1,1,2015
2011,1,1,2014
2011,1,2,2015
2011,1,2,2012
2011,1,1,2014
2011,1,2,2015
2011,1,1,2014
2011,1,1,2013
2011,1,1,2014
2011,1,2,2014
2011,1,0,2014
2011,1,2,2014
2011,1,2,2015
2011,1,2,2015
2011,1,2,2013
2011,1,2,2013
2011,1,1,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2013
2011,1,0,2015
2011,1,0,2014
2011,1,1,2015
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,1,2015
2011,1,1,2012
2011,1,1,2015
2011,1,1,2015
2011,0,0,2014
2011,1,1,2014
2011,1,1,2013
2011,1,2,2015
2011,1,2,2014
2011,1,2,2013
2011,1,2,2015
2011,1,2,2015
2011,1,2,2014
2011,1,0,2015
2011,1,1,2015
2011,1,2,2013
2011,1,1,2014
2011,1,2,2013
2011,1,2,2013
2011,1,2,2013
2011,1,2,2015
2011,1,1,2014
2011,1,2,2015
2011,1,2,2015
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,1,2015
2011,1,2,2012
2011,1,2,2011
2011,1,2,2013
2011,1,2,2013
2011,1,0,2014
2011,1,2,2014
2011,1,2,2014
2011,1,1,2015
2011,1,0,2014
2011,1,0,2015
2011,1,2,2014
2011,1,2,2013
2011,1,1,2013
2011,1,2,2013
2011,1,1,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2013
2011,1,2,2013
2011,1,2,2015
2011,1,2,2013
2011,1,2,2014
2011,1,2,2015
2011,1,2,2014
2011,1,2,2013
2011,1,2,2013
2011,1,1,2014
2011,1,0,2015
2011,1,2,2014
2011,1,2,2013
2011,1,2,2013
2011,1,2,2014
2011,1,1,2014
2011,1,1,2014
2011,1,1,2013
2011,1,2,2014
2011,1,2,2013
2011,1,2,2013
2011,1,2,2015
2011,1,0,2014
2011,1,2,2014
2011,1,0,2014
2011,1,2,2013
2011,1,1,2014
2011,1,1,2014
2011,1,2,2013
2011,1,1,2013
2011,1,1,2015
2011,1,2,2013
2011,1,2,2014
2011,1,2,2013
2011,1,1,2014
2011,1,0,2014
2011,1,2,2015
2011,1,2,2012
2011,1,2,2014
2011,1,1,2014
1995,1,0,2014
2011,1,1,2012
2011,1,1,2012
2011,1,2,2014
2011,1,2,2014
2011,1,2,2015
2011,1,1,2014
2011,1,1,2014
2011,1,1,2015
2011,1,0,2014
2011,1,1,2015
2011,1,1,2014
2011,0,1,2014
2011,1,2,2015
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2015
2011,1,2,2014
2011,1,2,2013
2011,1,2,2013
2011,1,0,2015
2011,1,2,2013
2011,1,2,2013
2011,0,2,2013
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2015
2011,1,0,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,2,2014
2011,1,1,2014
2011,0,0,2014
2011,1,2,2011
2011,1,2,2014
2011,1,2,2014
2011,1,1,2013
2011,1,1,2014
2011,1,1,2015
2011,1,2,2014
2011,1,1,2012
