item_id,item_name,recommend,sentimiento,año_posted
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,0,0,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,0,0,2014
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,0,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2013
730,Counter-Strike: Global Offensive,1,0,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,0,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,0,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2013
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,0,0,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2012
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2012
730,Counter-Strike: Global Offensive,1,1,2013
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2013
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,0,0,2015
730,Counter-Strike: Global Offensive,1,2,2012
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,0,1,2015
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2012
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,1,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,0,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,0,1,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,0,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,0,2013
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,0,2014
730,Counter-Strike: Global Offensive,1,2,2015
730,Counter-Strike: Global Offensive,1,2,2014
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,0,2015
730,Counter-Strike: Global Offensive,1,1,2015
730,Counter-Strike: Global Offensive,1,2,2014
