release_date,generos,playtime_forever
2012,Action,859
2012,Action,493
2012,Action,486
2012,Action,373
2012,Action,160
2012,Action,30
2012,Action,32
2012,Action,1625
2012,Action,554
2012,Action,486
2012,Action,179
2012,Action,518
2012,Action,441
2012,Action,433
2012,Action,5
2012,RPG,5445
2013,Adventure,553
2013,Adventure,73
0,,59
0,,306
2013,Simulation,90
2013,Simulation,31
2013,Simulation,15411
2013,Action,241
2013,Action,132
2013,Action,246
2013,Action,1305
2013,Action,843
2013,Action,2331
2013,Strategy,2890
2013,Strategy,12794
2013,Strategy,8040
2013,Strategy,60
2013,Strategy,27876
2013,Strategy,25535
2013,Strategy,38064
2013,Strategy,5993
2013,Strategy,1686
2013,Strategy,45553
2013,Strategy,9793
2013,Strategy,17420
2013,Strategy,14192
2013,Strategy,35699
2013,Strategy,42886
2013,Strategy,169
2013,Strategy,33649
2013,Strategy,1180
2013,Strategy,37969
2013,Strategy,2261
2013,Strategy,3611
2013,Strategy,3681
2013,Strategy,3501
2013,Strategy,2556
2013,Strategy,991
2013,Strategy,2737
2013,Strategy,56188
2013,Strategy,11889
2013,Strategy,85695
2013,Strategy,10816
2013,Strategy,6892
2013,Strategy,13015
2013,Strategy,1784
2013,Strategy,2086
2013,Strategy,4204
2013,Strategy,29316
2013,Strategy,473
2013,Strategy,3940
2013,Strategy,16349
2013,Strategy,55519
2013,Strategy,7870
2013,Strategy,1127
2013,Strategy,57202
2013,Strategy,42161
2013,Strategy,7986
2013,Strategy,469
2013,Strategy,15437
2013,Strategy,2068
2013,Strategy,25923
2013,Strategy,10567
2013,Strategy,301
2013,Strategy,3576
2013,Strategy,1970
2013,Strategy,3921
2013,Strategy,24260
2013,Action,900
2013,Action,1143
2013,Action,674
2013,Action,802
2013,Action,260
2013,Action,459
2013,Action,559
2013,Action,17
2013,Action,744
2013,Action,3599
2013,Action,406
2013,Action,2200
2013,Action,375
2013,Action,8392
2013,Action,621
2013,Action,1214
2013,Action,209
2013,Action,365
2013,Action,3327
2013,Action,259
2013,Action,706
2013,Action,1171
2013,Action,7607
2013,Action,226
2013,Action,335
2013,Action,18303
2013,Action,6773
2013,Action,15
2013,Action,892
2013,Action,2245
2013,Action,1426
2013,Action,1925
2013,Action,58220
2013,Action,6630
2013,Action,737
2013,Action,2238
2013,Action,1893
2013,Action,3482
2013,Action,1765
2013,Action,51
1997,Action,141
2013,RPG,39
2013,RPG,8378
2013,RPG,305
2013,RPG,957
2013,RPG,222
2013,RPG,1168
2013,RPG,488
2013,RPG,1423
2013,RPG,3670
2013,RPG,1381
2013,RPG,8718
2013,RPG,52
2013,RPG,16147
2013,RPG,369
2013,RPG,4121
2013,RPG,56
2013,RPG,2106
2013,RPG,147
2013,RPG,1395
2013,Action,43
2013,Adventure,404
2013,Action,1591
2013,Action,3110
2013,Action,176
2013,Action,211
2013,Indie,55
2013,Strategy,1252
2013,Strategy,1662
2013,Strategy,56
2013,Action,820
2013,Action,820
2013,Action,820
2013,Action,820
2013,Action,186
2013,Action,599
2013,Action,140
2013,Action,1199
2013,Strategy,15
2013,Strategy,31
2015,Action,1202
2015,Action,41040
2015,Action,196
2015,Action,591
2015,Action,404
2015,Action,318
2015,Action,891
2015,Action,179
2015,Action,5290
2015,Action,300
2015,Action,42
2015,Action,19171
2015,Action,19
2015,Action,326
2013,Action,288
2013,Action,691
2013,Action,1008
2013,Action,568
2013,Action,200
2013,Action,611
2013,Action,12
2013,Action,29
2013,Action,139
2013,Action,143
2013,Adventure,778
2013,Adventure,475
2013,Adventure,386
2013,Adventure,386
2013,Adventure,386
2013,Adventure,386
2013,Adventure,1469
2013,Adventure,1469
2013,Adventure,1469
2013,Adventure,1469
2013,Adventure,513
2013,Adventure,578
2013,Adventure,495
2013,Adventure,1062
2013,Adventure,1062
2013,Adventure,1062
2013,Adventure,1062
2013,Adventure,1197
2013,Adventure,542
2013,Adventure,248
2013,Adventure,3388
2013,Adventure,537
2013,Adventure,490
2013,Adventure,599
2013,Adventure,665
2013,Adventure,399
2013,Adventure,600
2013,Adventure,658
2013,Adventure,22
2013,Adventure,861
2013,Adventure,461
2013,Adventure,862
2013,Adventure,431
2013,Adventure,1031
2013,Adventure,745
2013,Adventure,5167
2013,Adventure,447
2013,Adventure,1219
2013,Adventure,828
2013,Adventure,689
2013,Adventure,993
2013,Adventure,856
2013,Adventure,167
2013,Adventure,221
2013,Adventure,512
2013,Adventure,538
2013,Adventure,479
2013,Adventure,569
2013,Adventure,521
2013,Adventure,499
2013,Adventure,335
2013,Adventure,725
2013,Adventure,598
2013,Adventure,944
2013,Adventure,695
2013,Adventure,1156
2013,Adventure,1039
2013,Adventure,381
1996,Adventure,195
1996,Adventure,195
1996,Adventure,195
1996,Adventure,195
2013,Action,163
2013,Action,7
2013,Action,34
2013,Action,257
2013,Simulation,102
2013,,3544
2013,Indie,118
2013,Indie,15
2012,Simulation,35
2014,Adventure,1126
2013,,2077
2013,,65427
2013,Simulation,475
2013,Simulation,475
2013,Simulation,475
2013,Simulation,475
2013,Simulation,12
2013,Simulation,17
2013,Simulation,14131
2013,Simulation,34
2013,Simulation,34
2013,Simulation,34
2013,Simulation,34
2013,Simulation,8
2013,Simulation,17
2014,Action,167
2014,Action,288
2014,Action,40
2014,Action,61
2014,Action,741
2014,Action,243
2014,Action,326
2014,Action,821
2014,Action,268
2014,Action,117
2014,Action,775
2014,Action,207
2014,Action,298
2014,Action,218
2014,Action,317
2014,Action,1257
2014,Action,1257
2014,Action,1257
2014,Action,1257
2014,Action,217
2014,Action,113
2004,Action,20
2007,Strategy,35
2014,Action,335
2014,Action,617
2014,Action,68
2014,Action,68
2014,Action,68
2014,Action,68
2014,Action,534
2014,Action,111
2014,Action,111
2014,Action,505
2014,Action,228
2014,Action,37
2014,Action,505
2014,Action,397
2014,Action,39
2014,Action,624
2014,Action,1333
2014,Action,103
2014,Action,68
2014,Action,887
2014,Action,319
2014,Action,6
2014,Indie,79
2014,Indie,58
2011,RPG,1564
2014,Simulation,2570
2014,Simulation,8742
2014,Simulation,37
2014,Simulation,998
2014,Strategy,1002
2014,Strategy,799
2014,Strategy,55903
2014,Strategy,678
2014,Strategy,622
2014,,391
2014,RPG,3459
2014,RPG,13616
2014,Indie,1040
2014,Action,935
2007,Action,246
2004,Action,147
2004,Action,308
2014,Action,986
2014,Action,321
2014,Action,556
2014,Action,526
2014,Action,576
2014,Action,1415
2014,Action,1415
2014,Action,1415
2014,Action,1415
2014,Action,474
2014,Action,3434
2014,Action,895
2014,Action,614
2014,Action,1348
2014,Action,1517
2014,Action,917
2014,Action,209
2014,Action,722
2014,Action,760
2014,Action,66
2014,Action,112
2014,Action,945
2014,Action,89
2014,Action,967
2014,Action,1001
2014,Action,262
2014,Action,78
2014,Action,544
2014,Action,1096
2014,Action,2127
2014,Action,769
2014,Action,132
2014,Action,1065
2014,Indie,8
2014,RPG,568
2014,RPG,1683
2014,RPG,804
2014,RPG,940
2014,RPG,1877
2014,RPG,5974
2014,RPG,2207
2014,RPG,108
2014,RPG,644
2004,Casual,292
2004,Casual,209
2004,Casual,232
2004,Casual,183
2011,Casual,5
2014,Strategy,903
2014,Adventure,760
2011,Adventure,91
2014,Action,2339
2014,Action,1565
2003,Action,771
2014,Action,4586
2014,Action,700
2014,Action,2246
2014,Action,1312
2014,Action,92
2014,Action,1403
2014,Action,1996
2014,Adventure,41
2014,Adventure,126
2014,Simulation,1050
2014,Simulation,5129
2014,Simulation,5129
2014,Simulation,5129
2014,Simulation,5129
2014,Simulation,9543
2014,Simulation,2115
2014,Simulation,45896
2014,Simulation,11502
2014,Simulation,434
2014,Simulation,37
2014,Simulation,1863
2014,Simulation,2291
2014,Simulation,1874
2014,Simulation,1150
2014,Simulation,10141
2014,Simulation,4008
2014,Action,24446
2014,Action,1630
2014,Action,6615
2014,Action,7197
2014,Action,8535
2014,Action,10299
2014,Action,28299
2014,Action,13788
2014,Action,12731
2014,Action,15993
2014,Action,4228
2014,Action,13427
2014,Action,7160
2014,Action,399
2014,Action,5284
2014,Action,1285
2014,Action,3190
2014,Action,13365
2014,Action,9485
2014,Action,2211
2014,Action,20406
2014,Action,6810
2014,Action,771
2014,Action,15210
2014,Action,15210
2014,Action,15210
2014,Action,15210
2014,Action,1525
2014,Action,29366
2014,Action,12764
2014,Action,4715
2014,Action,3321
2014,Action,894
2014,Action,623
2014,Action,9017
2014,Action,11119
2014,Action,11551
2014,Action,970
2014,Action,4868
2014,Action,14324
2014,Action,7025
2014,Action,2728
2014,Action,11849
2014,Action,6463
2014,Action,7708
2014,Action,5713
2014,Action,7192
2014,Action,7448
2014,Action,13794
2014,Action,678
2014,Action,3893
2014,Action,5091
2014,Action,12302
2014,Action,3215
2014,Action,3215
2014,Action,3215
2014,Action,3215
2014,Action,4865
2014,Action,19506
2014,Action,5460
2014,Action,3919
2014,Action,29285
2014,Action,6091
2014,Action,10062
2014,Action,17894
2014,Action,8371
2014,Action,22968
2014,Action,14830
2014,Action,13243
2014,Action,6488
2014,Action,11280
2014,Action,4853
2014,Action,203
2014,Action,4352
2014,Action,19000
2014,Action,15799
2014,Action,6553
2014,Action,5422
2014,Action,1211
2014,Action,3787
2014,Action,2686
2014,Action,8976
2014,Action,7458
2014,Action,8550
2014,Action,14190
2014,Action,20855
2014,Action,3495
2014,Action,12935
2014,Action,37104
2014,Action,9064
2014,Action,2532
2014,Action,1792
2014,Action,7547
2014,Action,12102
2014,Action,13934
2014,Action,4442
2014,Action,2959
2014,Action,391
2014,Action,2845
2014,Action,3420
2014,Action,6089
2014,Action,17450
2014,Action,6911
2014,Action,11419
2014,Action,4875
2014,Action,33073
2014,Action,1412
2014,Action,11404
2014,Action,11153
2014,Action,7751
2014,Action,2983
2014,Action,218
2014,Action,23249
2014,Action,8171
2014,Action,20668
2014,Action,943
2014,Action,33453
2014,Action,23829
2014,Action,7251
2014,Action,7647
2014,Action,34777
2014,Action,1622
2014,Action,12814
2014,Action,10368
2014,Action,16897
2014,Action,358
2014,Action,10999
2014,Action,4665
2014,Adventure,82
2014,,0
2014,Strategy,142
2014,Strategy,692
2014,Strategy,70
2014,Strategy,703
2014,Strategy,884
2014,Strategy,1734
2014,Strategy,57
2014,Strategy,1585
2014,RPG,1828
2014,RPG,3047
2014,RPG,6505
2014,RPG,119
2014,Action,52
2014,Action,78
2014,Action,5791
2014,Action,416
2014,Action,5
2014,Action,5
2014,Action,5
2014,Action,5
2014,Action,608
2014,Action,2130
2014,Action,80
2014,Action,428
2014,Action,1175
2014,Action,35
2014,Action,1064
2014,Action,91
2014,Action,2859
2014,Action,3500
2014,Action,18
2014,Action,62
2014,Action,62
2014,Action,62
2014,Action,62
2014,Action,79
2014,Action,19
2014,Action,1279
2014,Action,17
2014,Action,153
2014,Action,24
2014,Action,6
2014,Action,71
2014,Action,1860
2014,Action,9
2014,Action,14
2014,Action,1513
2014,Action,258
2014,Action,1189
2014,Action,589
2014,Action,75
2014,Action,748
2014,Action,1314
2014,Action,284
2014,Action,750
2014,Action,34
2014,Action,65
2014,Action,2179
2014,Action,243
2014,Action,151
2014,Action,2490
2015,,14
2013,,0
2015,Strategy,2572
2015,Strategy,11657
2015,Indie,22
2015,Indie,20
2015,Indie,50
2015,Indie,36
2015,Indie,50
2015,Indie,21
2015,Indie,30
2015,Indie,32
2015,Indie,13
2015,Indie,38
2015,,300
2014,Action,5
2014,Action,82
2014,Action,172
2014,Action,568
2014,Action,251
2014,Action,714
2014,Action,191
2014,Action,172
2014,Action,2560
2014,Action,91
2014,Action,230
2015,Action,2637
2015,Action,9157
2015,Action,1188
2015,Action,1692
2015,Action,2176
2015,Action,2176
2015,Action,2176
2015,Action,2176
2015,Action,24794
2015,Action,3072
2015,Action,1197
2015,Action,5323
2015,Action,1782
2015,Action,7684
2015,Action,3183
2015,Action,6197
2015,Action,7323
2015,Action,4972
2015,Action,8098
2015,Action,6970
2015,Action,1489
2015,Action,12635
2015,Action,2602
2015,Action,2249
2015,Action,4209
2015,Action,592
2004,RPG,271
2014,Simulation,13
2015,,6742
2015,Adventure,1224
2015,Action,4547
2015,Action,2946
2015,Action,265
2015,Action,715
2015,Action,15
2015,Action,253
2013,Action,1
2016,Strategy,77
2016,Strategy,24
2016,Strategy,26
2016,Strategy,3629
2016,Strategy,232
2016,Strategy,357
2016,Strategy,635
2014,Action,1564
2015,,38
2015,,353
2015,,363
2015,Casual,5
2015,Casual,26
2015,Action,190
2015,Action,20
2015,Action,98
2015,Action,50
2015,Action,441
2015,Action,161
2015,Action,1040
2015,,2318
2015,,3614
2015,,246
2015,,371
2015,,228
2015,,504
2015,,16
2015,,229
2015,,135
2015,RPG,2268
2015,Strategy,542
2015,Strategy,658
2015,Strategy,1195
2014,RPG,39
2015,Action,803
2015,Action,1945
2015,Action,6955
2015,Action,22440
2015,Action,46357
2015,Action,392
2015,Action,596
2015,Action,11856
2015,Action,28588
2015,Action,25754
2015,Action,428
2015,Action,44014
2015,Action,202
2015,Action,2409
2015,Action,99
2015,Action,4096
2015,Action,4663
2015,Action,1225
2015,Action,4114
2015,Action,1821
2015,Action,3472
2015,Action,31417
2015,Action,46
2015,Action,305
2006,,3383
2006,,1592
2009,Simulation,5426
2009,Simulation,5426
2009,Simulation,5426
2009,Simulation,5426
2009,Simulation,121
2009,Simulation,35907
2009,Simulation,5649
2009,Simulation,4963
2009,Simulation,429
2009,Simulation,569
2009,Simulation,2857
2009,Simulation,2857
2009,Simulation,2857
2009,Simulation,2857
2009,Simulation,99
2009,Simulation,41072
2009,Simulation,85
2009,Simulation,2275
2009,Simulation,1747
2009,Simulation,26667
2009,Simulation,4555
2009,Simulation,193
2009,Simulation,97
2009,Simulation,5512
2009,Simulation,241
2009,Simulation,90
2009,Simulation,1993
2009,Simulation,1486
2015,RPG,428
2015,RPG,307
2015,RPG,4284
2015,RPG,1469
2015,RPG,944
2016,Indie,21
2016,Indie,20
2016,Indie,6
2016,Indie,7
2016,Indie,9
2016,Indie,5
2016,Indie,11
2016,Indie,9
2016,Indie,28
2016,Indie,5
2016,Indie,152
2016,Indie,28
2016,Indie,21
2016,Indie,28
2016,Indie,15
2016,Indie,9
2016,Indie,10
2016,Indie,14
2016,Indie,8
2016,Indie,9
2016,Indie,44
2016,Indie,14
2016,Indie,23
2016,Indie,14
2016,Indie,7
2016,Indie,26
2016,Indie,18
2016,Indie,15
2016,Indie,12
2016,Indie,68
2016,Indie,9
2016,Indie,5
2016,Indie,20
2016,Indie,21
2016,Action,3789
2016,Action,3075
2016,Action,817
2016,Action,8271
2016,Action,4648
2016,Action,854
2016,Action,7879
2016,Action,1501
2016,Action,277
2016,Action,1456
2016,Action,629
2016,Action,629
2016,Action,629
2016,Action,629
2016,Action,27322
2016,Action,386
2016,Action,3158
2016,Action,737
2016,Action,6889
2016,Action,1264
2016,Action,57
2016,Action,2208
2016,Action,2083
2016,Action,4518
2016,Action,321
2016,Action,352
2016,Action,2579
2016,Action,1004
2016,Action,1304
2016,Action,1523
2016,Action,2946
2016,Action,5983
2016,Action,15684
2016,Action,11192
2016,Action,12443
2016,Action,3180
2016,Action,1235
2016,Action,5943
2016,Action,746
2016,Action,761
2016,Action,1027
2016,Action,14903
2016,Action,2763
2016,Action,3946
2016,Action,18988
2016,Action,2720
2016,Action,1557
2016,Action,1013
2016,Action,944
2016,Action,3013
2016,Action,463
2016,Action,4378
2016,Action,565
2016,Action,538
2016,Action,2267
2016,Action,3954
2016,Action,16642
2016,Action,1122
2016,Action,7144
2016,Action,1968
2016,Action,2065
2016,Action,871
2016,Action,339
2016,Action,2495
2016,Action,4568
2016,Action,4884
2016,Action,1868
2016,Action,1870
2016,Action,638
2016,Action,2466
2016,Action,3537
2016,Action,12778
2016,Action,2232
2016,Action,3807
2016,Action,3807
2016,Action,3807
2016,Action,3807
2016,Action,1388
2016,Action,1411
2016,Action,2298
2016,Action,1537
2016,Action,11317
2016,Action,888
2016,Action,641
2016,Action,4958
2016,Action,584
2016,Action,768
2016,Action,2174
2016,Action,5074
2016,Action,177
2016,Action,794
2016,Action,561
2016,Action,1501
2016,Action,969
2016,Action,628
2016,Action,435
2016,Action,2459
2016,Action,3323
2017,Adventure,587
2017,Adventure,126
2017,Adventure,1551
2017,Adventure,2370
2017,Adventure,1643
2017,Adventure,825
2017,Adventure,139
2017,Adventure,676
2017,Adventure,336
2017,Adventure,3055
2017,Adventure,922
2017,Indie,130
2017,Indie,2440
2017,Indie,597
2017,Indie,1173
2017,Action,84
2017,Action,354
2017,Action,839
2017,Action,88
2017,Action,538
2017,Action,32
2017,Action,35
2017,Action,167
2017,Action,53
2017,Action,623
2017,Action,488
2017,Action,71
2017,Action,107
2017,Action,435
2017,Action,56
2016,Indie,628
2016,Indie,1242
2016,Indie,178
2016,Indie,1538
2016,Indie,657
2016,Indie,444
2016,Indie,143
2016,Indie,45
2010,Massively Multiplayer,4420
2015,Strategy,68
1997,Strategy,415
1997,Strategy,53
1997,Strategy,4142
2015,RPG,471
2015,Action,5
2015,Action,2314
2015,Action,1713
2015,Indie,24
2015,Indie,64
2015,Indie,19
2015,Indie,26
2015,Indie,94
2015,Indie,18
2015,Indie,55
2015,Indie,58
2015,Indie,54
2015,Indie,26
2015,Indie,17
2015,Indie,19
2015,Action,1003
2015,Action,484
2015,Action,8548
2015,Action,828
2015,Action,21289
2015,Action,1305
2015,Action,20384
2015,Action,12849
2015,Action,9650
2015,Action,2899
2015,Action,13540
2015,Action,563
2015,Action,327
2015,Action,17374
2015,Action,23853
2015,Action,46
2015,Action,831
2003,Strategy,894
2015,Action,9
2015,RPG,4509
2015,RPG,3899
2015,RPG,25220
2015,RPG,12331
2015,RPG,6665
2015,RPG,4124
2015,RPG,52698
2015,RPG,25765
2015,RPG,22253
2015,RPG,9681
2015,RPG,1932
2015,RPG,2053
2015,RPG,3684
2015,RPG,3684
2015,RPG,3684
2015,RPG,3684
2015,RPG,3052
2015,RPG,5792
2015,RPG,3806
2015,RPG,620
2015,RPG,8717
2015,RPG,426
2015,RPG,10721
2015,RPG,10721
2015,RPG,10721
2015,RPG,10721
2015,RPG,3962
2015,RPG,3962
2015,RPG,3962
2015,RPG,3962
2015,RPG,5014
2015,RPG,4372
2015,RPG,9708
2015,RPG,2832
2015,RPG,29244
2015,RPG,9506
2015,RPG,44807
2015,RPG,1637
2015,RPG,11856
2015,RPG,2407
2015,RPG,3317
2015,RPG,446
2015,RPG,6524
2015,RPG,12527
2015,RPG,3812
2015,RPG,4673
2015,RPG,8188
2015,RPG,4341
2015,RPG,2671
2015,RPG,19498
2015,RPG,18578
2015,RPG,132
2015,RPG,7756
2015,RPG,9251
2015,RPG,13930
2015,RPG,1590
2015,RPG,2736
2015,RPG,29648
2015,RPG,5538
2015,RPG,23099
2015,RPG,3760
2015,RPG,18171
2015,RPG,11599
2015,RPG,8855
2015,RPG,8855
